,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Num_of_RYM_Ratings
0,Ordinary Man,Ozzy Osbourne,21 February 2020,2.77,"Hard Rock, Heavy Metal
Pop Rock","male vocals,  melodic,  energetic,  introspective,  death,  dark,  anthemic",English,"['Straight to Hell', 'All My Life', 'Goodbye', 'Ordinary Man', 'Under the Graveyard', 'Eat Me', 'Today Is the End', 'Scary Little Green Men', 'Holy for Tonight', ""It's a Raid"", 'Take What You Want']","['#8a898e', '#a8adb3', '#504f54', '#585d63']",1646
0,Fungus II,Wasted Shirt,28 February 2020,3.12,"Noise Rock, Experimental Rock
Post-Hardcore","chaotic,  manic,  noisy,  playful,  complex,  aggressive,  raw,  male vocals,  energetic,  rhythmic",English,"['All Is Lost', 'Zeppelin 5', 'Fist Is My Ward', 'Harsho', 'Double the Dream', 'The Purple One', 'Fungus II', 'Eagle Slaughters Graduation', 'Four Strangers Enter the Cement at Dusk']","['#a19088', '#735d60', '#aea8aa', '#a0a4a8', '#b5bac0', '#a3a0b3']",632
0,Deep Down Happy,Sports Team,5 June 2020,3.17,"Indie Rock
Post-Punk Revival, Garage Rock Revival, Dance-Punk","male vocals,  energetic,  rhythmic,  sarcastic,  playful,  political,  pessimistic,  hedonistic",English,"['Lander', 'Here It Comes Again', 'Going Soft', 'Camel Crew', 'Long Hot Summer', 'Feels Like Fun', ""Here's the Thing"", 'The Races', 'Born Sugar', 'Fishing', 'Kutcher', 'Stations of the Cross']","['#edd5a9', '#aa9698', '#d3b18b', '#cbbaac', '#6a6835', '#3f61a8', '#ec7a31', '#ae6a53', '#db3b2d', '#fcb062']",582
0,Haunted Painting,Sad13,25 September 2020,2.96,"Indie Rock, Singer-Songwriter, Indie Pop
Synthpop","female vocals,  concept album",English,"['Into the Catacombs', 'WTD?', 'Hysterical', 'Ghost (of a Good Time)', 'Oops...!', 'Good Grief', 'Ruby Wand', 'With Baby', 'The Crow', 'Take Care', 'Market Hotel']","['#b9b9b8', '#a28041', '#abaca8', '#3771a1', '#9a978e', '#604b2e', '#aba0c2', '#b3904e', '#ddb5ab', '#d6b0a7']",193
0,Storm Damage,Ben Watt,31 January 2020,3.12,"Singer-Songwriter, Indie Rock
Synthpop",,English,"['Balanced on a Wire', 'Summer Ghosts', 'Retreat to Find', 'Figures in the Landscape', 'Knife in the Drawer', 'Irene', 'Sunlight Follows the Night', 'Hand', ""You've Changed, I've Changed"", 'Festival Song']","['#b9bab5', '#86827f', '#555438', '#ccc8c8', '#9d9894', '#b4b1aa', '#9ca0a4', '#aeb0af', '#a29596', '#e3c496']",135
0,Dream Nails,Dream Nails,28 August 2020,3.05,"Riot Grrrl
Pop Punk, Garage Rock","political,  rebellious,  LGBT,  playful,  energetic,  optimistic",,"['Affirmations (Skit)', 'Jillian', 'Do You Want to Go to Work (Skit)', 'Corporate Realness', 'Text Me Back (Chirpse Degree Burns)', 'Women and Non-Binary People to the Front (Skit)', 'Vagina Police 2.0', 'DIY', 'People Are Like Cities', 'Swimming Pool', 'This Is the Summer', 'Fighting Tips (Skit)', 'Payback', 'In Other News (Skit)', 'Kiss My Fist']","['#90b4a6', '#85908c', '#009f83', '#7a7b7a', '#077f64', '#f5a532', '#6b2724', '#f72d29', '#7f636f', '#ea8492']",37
0,Alicia,Alicia Keys,18 September 2020,2.81,"Contemporary R&B, Pop
Pop Soul, Adult Contemporary","female vocals,  melodic,  love,  sentimental,  introspective,  conscious,  romantic,  warm,  soft",English,"['Truth Without Love', 'Time Machine', 'Authors of Forever', 'Wasted Energy', 'Underdog', '3 Hour Drive', 'Me x 7', 'Show Me Love', 'So Done', 'Gramercy Park', 'Love Looks Better', 'You Save Me', 'Jill Scott', 'Perfect Way to Die', 'Good Job']","['#624c70', '#da6c37', '#5f888a', '#897e7c']",501
0,Daughter,Lydia Loveless,25 September 2020,3.34,"Alt-Country, Singer-Songwriter, Indie Pop
Chamber Pop","lonely,  introspective,  mellow,  female vocals,  longing,  melancholic,  romantic,  melodic,  love,  bittersweet,  lush,  sentimental,  eclectic",English,"['Dead Writer', 'Love Is Not Enough', 'Wringer', ""Can't Think"", 'Say My Name', 'Never', 'Daughter', ""When You're Gone"", 'September', ""Don't Bother Mountain""]","['#c3b9b8', '#7d8fb7', '#b19b98', '#425273']",144
0,Have You Lost Your Mind Yet?,Fantastic Negrito,14 August 2020,3.25,"Psychedelic Soul, Contemporary R&B
Funk, Neo-Soul, Gospel","female vocals,  uplifting,  male vocals",English,"['Chocolate Samurai', ""I'm So Happy I Cry"", 'How Long?', 'Shigamabu Blues', 'Searching for Captain Save a Hoe', 'Your Sex Is Overrated', 'These Are My Friends', 'All Up in My Space', 'Justice in America', 'King Frustration', 'Platypus Dipster']","['#9b98c7', '#c39e96', '#ccca9a', '#ffcdb0']",158
0,Silver Tongue,Torres,31 January 2020,3.23,"Indie Rock, Art Pop
Indietronica","female vocals,  melancholic,  calm,  rhythmic,  soothing,  poetic,  mysterious,  love,  melodic",English,"['Good Scare', 'Last Forest', 'Dressing America', 'Records of Your Tenderness', 'Two of Everything', 'Good Grief', 'A Few Blue Flowers', 'Gracious Day', 'Silver Tongue']","['#848985', '#7e8281', '#92c5be', '#2a5158']",725
0,The Waterfall II,My Morning Jacket,10 July 2020,3.18,"Indie Rock
Neo-Psychedelia, Alt-Country, Psychedelic Soul","psychedelic,  warm,  melodic,  male vocals,  introspective,  nature,  mellow",English,"['Spinning My Wheels', 'Still Thinkin', 'Climbing the Ladder', 'Feel You', ""Beautiful Love (Wasn't Enough)"", 'Magic Bullet', 'Run It', 'Wasted', 'Welcome Home', 'The First Time']","['#7ea98d', '#dd503e', '#7c3217', '#c24735', '#7ac5c2', '#049695']",627
0,The Baby,Samia,28 August 2020,3.47,"Singer-Songwriter, Bedroom Pop, Indie Rock
Indie Folk, Indie Rock, Indie Pop","mellow,  female vocals,  melancholic,  love,  soft,  melodic,  introspective",English,"['Pool', 'Fit N Full', 'Big Wheel', 'Limbo Bitch', 'Stellate', 'Triptych', 'Does Not Heal', 'Waverly', 'Winnebago', 'Minnesota', 'Is There Something in the Movies?']","['#7a7c7e', '#a0acac', '#a59c9b', '#8e6d66', '#a29491', '#405765', '#793a42']",898
0,Gabriel,Emmy the Great,19 December 2007,3.18,"Contemporary Folk, Singer-Songwriter, Indie Folk",,,"['Gabriel', 'If I Had Known the Last Time Was Going to Be the Last Time I Would Have Let You Enjoy It']","['#b7bbba', '#6b7d6d', '#929491', '#989b9c', '#79926a', '#a4afab']",6
0,"Love, Death & Dancing",Jack Garratt,12 June 2020,2.98,"Pop Rock, Indietronica
UK Bass, Electropop","love,  melodic,  longing,  rhythmic,  self-hatred,  introspective,  male vocals,  energetic,  eclectic,  dense",,"['Time', 'Mara', 'Return Them to the One', 'Better', 'Get in My Way', 'Mend a Heart', 'Circles', 'Anyone', 'Doctor Please', 'She Will Lay My Body on the Stone', 'Old Enough', 'Only the Bravest']","['#cacbcc', '#684855', '#7c8099', '#aaa995', '#a4ab9d', '#b68a8b', '#b5573e', '#bc8598', '#954925', '#d6914c']",99
0,Hate for Sale,Pretenders,17 July 2020,3.22,"Pop Rock, Punk Rock","female vocals,  energetic,  rebellious,  lyrics",,"['Hate for Sale', 'The Buzz', 'Lightning Man', 'Turf Accountant Daddy', 'You Can’t Hurt a Fool', ""I Didn't Know When to Stop"", 'Maybe Love Is in NYC', 'Junkie Walk', 'Didn’t Want to Be This Lonely', 'Crying in Public']","['#86817d', '#9a9a9a', '#555555', '#c7c7c7', '#cccccc']",192
0,Blonde on the Tracks,Emma Swift,14 August 2020,3.49,"Folk Pop, Singer-Songwriter",,English,"['Queen Jane Approximately', 'I Contain Multitudes', 'One of Us Must Know (Sooner or Later)', 'Simple Twist of Fate', 'Sad Eyed Lady of the Lowlands', 'The Man in Me', 'Going Going Gone', ""You're a Big Girl Now""]","['#a6a6a4', '#506b40', '#885119', '#717f5c']",54
0,Jacqueline,Jackie Lynn,10 April 2020,3.12,"Art Pop, Synthpop
Progressive Pop, Minimal Wave, New Wave","mysterious,  progressive,  surreal,  ethereal,  androgynous vocals,  uncommon time signatures,  hypnotic,  rhythmic",English,"['Casino Queen', 'Shugar Water', 'Dream St.', 'Short Black Dress', 'Lenexa', 'Odessa', ""Traveler's Code of Conduct"", 'Diamond Glue', 'Control']","['#92938e', '#bbbcb7', '#646560', '#93928e', '#afaeaa']",277
0,Beat Poetry for Survivalists,Luke Haines & Peter Buck,6 March 2020,3.0,"Art Rock
Indie Rock",,English,"['Jack Parsons', 'Apocalypse Beach', 'Last of the Legendary Bigfoot Hunters', 'Beat Poetry for the Survivalist', 'Witch Tariff', 'Andy Warhol Was Not Kind', 'French Man Glam Gang', 'Ugly Dude Blues', ""Bobby's Wild Years"", ""Rock 'n' Roll Ambulance""]","['#457e92', '#8f8a86', '#c3b5aa', '#b8ccca', '#cabcb1', '#8d7d7d', '#8ea8a5', '#c8bcb0']",54
0,LP5,John Moreland,7 February 2020,3.32,"Americana, Singer-Songwriter",male vocals,,"['Harder Dreams', 'A Thought Is Just a Passing Train', 'East October', 'Learning How to Tell Myself the Truth', 'Two Stars', 'Terrestrial', 'In Times Between', 'When My Fever Breaks', 'I Always Let You Burn Me to the Ground', 'For Ichiro', 'Let Me Be Understood']","['#dbcab6', '#49586f', '#d1c6b4', '#729e49']",169
0,We Are Chaos,Marilyn Manson,11 September 2020,2.94,"Alternative Rock, Glam Rock
Industrial Rock, Gothic Rock","melodic,  male vocals,  dark,  melancholic,  sombre,  cryptic,  depressive,  self-hatred,  death,  atmospheric,  longing,  serious,  anxious,  cold,  introspective,  mysterious",English,"['Red Black and Blue', 'We Are Chaos', ""Don't Chase the Dead"", 'Paint You With My Love', 'Half-Way & One Step Forward', 'Infinite Darkness', 'Perfume', 'Keep My Head Together', 'Solve Coagula', 'Broken Needle']","['#7f7f7f', '#31523f', '#ac7d8f', '#7c7c7c']",1298
0,Shadow Offering,BRAIDS,19 June 2020,3.25,"Art Pop, Indietronica
Progressive Pop, Synthpop, Dream Pop, Indietronica, Post-Punk Revival","anxious,  introspective,  political,  melancholic,  alienation,  female vocals,  atmospheric,  love,  ethereal,  soft,  bittersweet,  warm,  lyrics",English,"['Here 4 U', 'Young Buck', 'Eclipse (Ashley)', 'Just Let Me', 'Upheaval II', 'Fear of Men', 'Snow Angel', 'Ocean', 'Note to Self']","['#c7bae6', '#bec0c4', '#798cc6', '#abb1a7', '#5f6b9f']",373
