,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Num_of_RYM_Ratings
0,Blood,Rhye,2 February 2018,3.14,"Sophisti-Pop, Smooth Soul, Alternative R&B
Art Pop","androgynous vocals,  love,  mellow,  bittersweet,  sensual,  lush,  melodic,  romantic,  sexual,  melancholic,  calm,  rhythmic,  passionate,  atmospheric",English,"['Waste', 'Taste', 'Feel Your Weight', 'Please', 'Count to Five', 'Song for You', 'Blood Knows', 'Stay Safe', 'Phoenix', 'Softly', 'Sinful']","['#b3b4a9', '#c1c3b5', '#adafa1', '#515348', '#787a6d']",1183
0,Islands,The Band,15 March 1977,2.89,"Roots Rock
Roots Rock, Folk Rock",,English,"['Right as Rain', 'Street Walker', 'Let the Night Fall', ""Ain't That a Lot of Love"", 'Christmas Must Be Tonight', 'Islands', 'The Saga of Pepote Rouge', 'Georgia on My Mind', ""Knockin' Lost John"", ""Livin' in a Dream""]","['#888284', '#809085', '#782b17', '#7e7a7a', '#936736']",488
0,Liberation,Christina Aguilera,15 June 2018,2.88,"Contemporary R&B, Pop Soul
Electropop, Alt-Pop","female vocals,  passionate,  sexual,  uplifting,  sensual,  nocturnal,  atmospheric,  love,  existential,  rebellious,  sentimental,  introspective,  eclectic",English,"['Liberation', 'Searching for Maria', 'Maria', ""Sick of Sittin'"", 'Dreamers', 'Fall in Line', 'Right Moves', 'Like I Do', 'Deserve', 'Twice', ""I Don't Need It Anymore (Interlude)"", 'Accelerate', 'Pipe', 'Masochist', ""Unless It's with You""]","['#7a7a7a', '#cccccc']",669
0,YSIV,Logic,28 September 2018,2.45,"East Coast Hip Hop, Boom Bap
Conscious Hip Hop, Jazz Rap, Pop Rap, Trap, Boom Bap","rhythmic,  male vocals,  introspective,  sampling,  boastful,  optimistic,  energetic,  uplifting,  atmospheric,  drugs",English,"['Thank You', 'Everybody Dies', 'The Return', 'The Glorious Five', 'One Day', 'Wu Tang Forever', '100 Miles and Running', 'Ordinary Day', 'YSIV', 'Street Dreams II', 'The Adventures of Stoney Bob', 'Legacy', 'ICONIC', 'Last Call']","['#888888', '#9d9d9d', '#7b7b7b', '#ababab', '#727272', '#b3b3b3', '#a5a5a5']",2378
0,Wrong Creatures,Black Rebel Motorcycle Club,12 January 2018,3.04,"Alternative Rock, Neo-Psychedelia
Psychedelic Rock, Indie Rock, Dream Pop, Shoegaze, Post-Punk","mellow,  male vocals,  introspective,  apathetic,  anxious,  raw,  rebellious,  nocturnal,  longing,  dark,  melancholic,  abstract,  psychedelic,  romantic,  lonely,  heavy,  love,  bittersweet,  ethereal,  sentimental,  Wall of Sound,  dense,  noisy,  melodic,  epic,  atmospheric,  hypnotic,  surreal,  poetic,  urban,  energetic,  lush",English,"['DFF', 'Spook', 'King of Bones', 'Haunt', 'Echo', 'Ninth Configuration', 'Question of Faith', 'Calling Them All Away', 'Little Thing Gone Wild', 'Circus Bazooko', 'Carried From the Start', 'All Rise']","['#b8b3b0', '#cdb9a0', '#b0a090', '#988974']",662
0,Running & Ryley Walker,Running & Ryley Walker,17 August 2018,3.17,"Noise Rock
Krautrock",,,"['Side A', 'Side B']","['#d50004', '#896f5e', '#ba9e9a', '#257282', '#909591', '#175152', '#518996']",8
0,The Magic Gang,The Magic Gang,16 March 2018,3.1,"Indie Rock, Power Pop
Garage Rock",,English,"['Oh, Saki', 'All This Way', 'Getting Along', 'Alright', 'Caroline', 'Jasmine', 'Take Care', ""Slippin'"", 'Your Love', 'How Can I Compete', ""I'll Show You"", 'All That I Want Is You', 'Fade Away', 'Getting Along (Acoustic)', 'All That I Want Is You (Acoustic)', 'Bruises']","['#959aa4', '#f6dd80', '#b99e5b', '#b0b0ba', '#7a7a7a', '#766e59']",168
0,Starcrawler,Starcrawler,19 January 2018,2.75,"Hard Rock, Alternative Rock","energetic,  female vocals",English,"['Train', ""Love's Gone Again"", 'I Love L.A.', 'Different Angles', 'Chicken Woman', 'Pussy Tower', 'Full of Pride', 'Let Her Be', 'Tears', 'What I Want']","['#b6b6b8', '#987965', '#b2a487', '#5e4946', '#ad9b83']",216
0,Dimensional People,Mouse on Mars,13 April 2018,3.06,"Electronic, Experimental
Footwork, Nu Jazz, Electroacoustic, Wonky, Glitch Pop","warm,  male vocals,  concept album,  abstract,  surreal,  atmospheric",English,"['Dimensional People Part I', 'Dimensional People Part II', 'Dimensional People Part III', 'Foul Mouth', 'Aviation', 'Parliament of Aliens Part I', 'Daylight', 'Tear to My Eye', 'Parliament of Aliens Part II', 'Parliament of Aliens Part III', 'Résumé', 'Sidney in a Cup']","['#a7a79d', '#c4c5bf', '#4d524e', '#82837d']",329
0,Shape the Future,Nightmares on Wax,25 January 2018,2.85,"Downtempo
Hip Hop",,English,"['Back to Nature', 'Tell My Vision', 'Shape the Future', 'On It Maestro', 'Tomorrow', 'Typical', 'Tenor Fly', 'Citizen Kane', 'Deep Shadows', 'Gotta Smile', 'The Othership']","['#90918c', '#838381', '#d01116', '#c9c5ba', '#726c5e', '#aa886f', '#a21615']",157
0,Born Ruffians,Born Ruffians,14 October 2006,3.35,"Indie Rock, Indie Pop",,English,"['This Sentence Will Ruin/Save Your Life', 'Hedonistic Me', 'Piecing It Together', ""I'm One of Those Girls"", 'Merry Little Fancy Things', '7th Son']","['#ccccac', '#cbccc5', '#7a7f7a', '#c5c5c7', '#bfb89c', '#ccc8b4', '#cacbc6', '#755b20', '#ccc0aa', '#c9ccc8']",103
0,Vide noir,Lord Huron,20 April 2018,3.29,"Indie Rock
Psychedelic Rock, Post-Punk Revival, Indie Folk","dense,  atmospheric,  nocturnal,  psychedelic,  male vocals,  energetic",English,"['Lost in Time and Space', 'Never Ever', 'Ancient Names, Pt. I', 'Ancient Names, Pt. II', 'Wait by the River', 'Secret of Life', 'Back From the Edge', ""The Balancer's Eye"", 'When the Night Is Over', 'Moonbeam', 'Vide noir', 'Emerald Star']","['#7a7a7a', '#a7c2a1', '#729f4c', '#74c43f']",405
0,How to Solve Our Human Problems (Part 3),Belle and Sebastian,16 February 2018,2.99,"Indie Pop
Chamber Pop, Twee Pop","male vocals,  female vocals,  romantic,  melodic,  playful,  poetic,  summer,  bittersweet,  lush,  soft,  warm,  optimistic",English,"['Poor Boy', 'Everything Is Now (Part Two)', 'Too Many Tears', 'There Is an Everlasting Song', 'Best Friend']","['#839595', '#36717f', '#90aeae', '#4594a5']",335
0,Jassbusters,Connan Mockasin,12 October 2018,3.3,"Soft Rock
Psychedelic Soul, Psychedelic Pop, Bedroom Pop","sensual,  soft,  sexual,  concept album,  male vocals,  lush,  mellow,  androgynous vocals,  calm,  warm,  melancholic",English,"[""Charlotte's Thong"", ""Momo's"", 'Last Night', 'You Can Do Anything', 'Con Conn Was Impatient', ""B'nD"", 'Sexy Man', 'Les Be Honest']","['#854b19', '#9a8580', '#7b7b7a', '#58403e']",892
0,Sleepless,Peter Wolf,2002,3.42,Roots Rock,,English,"[""Growin' Pain"", 'Nothing but the Wheel', 'A Lot of Good Ones Gone', 'Never Like This Before', 'Run Silent, Run Deep', 'Homework', ""Five O'Clock Angel"", 'Hey Jordan', 'Too Close Together', ""Some Things You Don't Want to Know"", 'Oh Marianne', 'Sleepless']","['#9a9c9b', '#bcbdbb', '#9e9b92', '#77746d']",198
0,Pure Electric Light,The Local Division,November 2004,3.28,,,,[],"['#969696', '#7a887d', '#564c4a', '#c2b8b6']",2
0,It's a Beautiful Thing,Maxine Nightingale,1982,3.05,,,English,"['Never Gonna Be Another One', 'So Right', ""Shakin' Me Up"", 'Turn to Me', 'Stand Up for Your Heart', 'Anyone Who Had a Heart', 'Give a Little Love (To Me)', ""I Don't Miss You at All""]","['#b4b1aa', '#8f817e', '#8d7f7c', '#de9f8d']",4
0,Pure Beauty,Shirt,9 February 2018,2.92,"East Coast Hip Hop
Hardcore Hip Hop",,English,"['Snowbeach', 'Climate Change', 'Energy', 'Zebra', 'Palace Intrigue', 'Fuck It Going Live', 'Woman Is God', 'Do It Right', 'Flight Home', ""If I Can't Do My"", 'Mise En Abyme']","['#7a7a7a', '#cccccc']",81
0,Colt,Hilary Woods,8 June 2018,3.22,"Ambient Pop
Dream Pop, Ethereal Wave","nocturnal,  mysterious,  hypnotic,  female vocals,  ethereal",,"['Inhaler', 'Prodigal Dog', 'Take Him In', 'Kith', 'Jesus Said', 'Sever', 'Black Rainbow', 'Limbs']","['#1e6675', '#9badb9', '#195668', '#7a7a7a']",221
0,Die Lit,Playboi Carti,11 May 2018,3.68,"Trap, Southern Hip Hop, Cloud Rap
Pop Rap, Plugg","repetitive,  hypnotic,  male vocals,  drugs,  boastful,  sexual,  hedonistic,  rhythmic,  party,  ethereal,  psychedelic,  vulgar,  playful,  urban,  nocturnal,  energetic,  minimalistic,  lethargic,  atmospheric,  rebellious,  anthemic",English,"['Long Time (Intro)', 'R.I.P.', 'Lean 4 Real', 'Old Money', 'Love Hurts', 'Shoota', 'Right Now', 'Poke It Out', 'Home (KOD)', 'Fell in Luv', 'Foreign', 'Pull Up', 'Mileage', 'FlatBed Freestyle', 'No Time', 'Middle of the Summer', ""Choppa Won't Miss"", 'R.I.P. Fredo (Notice Me)', 'Top']","['#7a7a7a', '#c5c5c5', '#b7b7b7', '#a4a4a4']",22650
0,Stay Dangerous,YG,31 August 2018,2.2,"Gangsta Rap, Trap, West Coast Hip Hop
Pop Rap","male vocals,  vulgar,  rhythmic,  repetitive,  political,  party",English,"['10 Times', 'Bulletproof', 'Handgun', 'Suu Whoop', ""Can't Get in Kanada"", 'Too Cocky', 'Big Bank', 'Power', 'Slay', '666', 'Too Brazy', 'Pussy Money Fame', 'Deeper Than Rap', 'Free the Homies Interlude', 'Bomptown Finest']","['#a24a5a', '#8d192c', '#cb7487', '#7f7a7a']",1241
0,So Sad So Sexy,Lykke Li,8 June 2018,2.85,"Alternative R&B, Alt-Pop
Trap, Ambient Pop, Pop Rap","sexual,  sad,  female vocals,  sensual,  lonely,  introspective,  nocturnal,  melancholic,  aquatic,  pessimistic,  breakup,  atmospheric,  sentimental,  rhythmic",English,"['Hard Rain', 'Deep End', 'Two Nights', 'Last Piece', 'Jaguars in the Air', 'Sex Money Feelings Die', 'So Sad So Sexy', 'Better Alone', 'Bad Woman', 'Utopia']","['#b2918c', '#b9b9b9', '#a4a49c', '#c92120', '#b7b7b7', '#6e6e6e', '#9c9c9c', '#8a8a8a', '#aeaeae']",1334
0,One People One World,Femi Kuti,23 February 2018,3.14,"Afrobeat
Highlife, Jazz-Funk","conscious,  rhythmic,  uplifting,  rebellious,  male vocals,  energetic,  political,  triumphant",,"['Africa Will Be Great Again', 'Best to Live on the Good Side', 'One People One World', 'Na Their Way Be That', 'How Many', 'Evil People', 'Equal Opportunity', 'E Get As E Be', 'Corruption Na Stealing', 'Dem Don Come Again', 'Dem Militarize Democracy', 'The Way Our Lives Go']","['#5889aa', '#4b81a7', '#cccccc', '#a3998d', '#c7a08f', '#256646', '#986c3f', '#b1845b', '#724f3b']",70
0,Any Day,The Sea and Cake,11 May 2018,3.12,"Indie Pop, Indie Rock
Post-Rock","mellow,  melodic,  calm,  introspective,  male vocals,  lush",,"['Cover the Mountain', 'I Should Care', 'Any Day', 'Occurs', 'Starling', 'Paper Window', 'Day Moon', 'Into Rain', 'Circle', 'These Falling Arms']","['#cbcccc', '#9caeb4', '#9a8665', '#4f6f62', '#a0918c', '#95ab9e', '#9c4029', '#a0bbcc']",282
0,Walk Between Worlds,Simple Minds,2 February 2018,3.3,"Pop Rock
Synthpop, New Wave",,,"['Magic', 'Summer', 'Utopia', 'The Signal and the Noise', 'In Dreams', 'Barrowland Star', 'Walk Between Worlds', 'Sense of Discovery']","['#a7aeb6', '#544e4e', '#65646c', '#b7bcc2', '#aeb3b9', '#969da3', '#5c9390']",6
0,LoveLaws,TT,18 May 2018,3.27,"Art Pop, Trip Hop
Dream Pop, Alternative R&B","introspective,  rhythmic,  female vocals,  nocturnal,  melancholic,  ominous",,"['Mykki', ""I've Been Fine"", 'Love Leaks', 'The Dream', 'Tutorial', 'Dram', 'Safe', 'Sassafras Interlude', 'Take One', 'Too Sweet']","['#b0a086', '#b4a6a3', '#6d6151']",191
0,In the Blue Light,Paul Simon,7 September 2018,3.69,"Singer-Songwriter
Chamber Pop, Jazz Pop, Folk Pop",male vocals,,"[""One Man's Ceiling Is Another Man's Floor"", 'Love', ""Can't Run But"", 'How the Heart Approaches What It Yearns', 'Pigs, Sheep and Wolves', 'René and Georgette Magritte With Their Dog After the War', 'The Teacher', 'Darling Lorraine', ""Some Folks' Lives Roll Easy"", 'Questions for the Angels']","['#b5b4b4', '#1423a4', '#8d94be', '#5362c1', '#4957c0', '#1527b1', '#1b2db7', '#2635b6', '#abafca']",8
0,Icarus Falls,Zayn,14 December 2018,1.91,"Contemporary R&B, Pop
Alternative R&B, Electropop","male vocals,  melodic,  love,  sensual,  sexual,  bittersweet,  breakup",English,"['Icarus', 'Let Me', 'Natural', 'Back to Life', 'Common', 'Imprint', 'Stand Still', 'Tonight', 'Flight of the Stars', 'If I Got You', 'Talk to Me', 'There You Are', ""I Don't Mind"", 'Icarus Interlude', 'Falls', 'Good Guy', 'You Wish You Knew', 'Sour Diesel', 'Satisfaction', 'Scripted', 'Entertainer', 'All That', 'Good Years', 'Fresh Air', 'Rainberry', 'Insomnia', 'No Candle No Light', 'Fingers', 'Too Much']","['#aea89f', '#6f6a7e', '#a0a7c4', '#bdb2b0', '#bbb9c4']",337
0,Felt,Suuns,2 March 2018,3.03,"Experimental Rock, Art Rock
Neo-Psychedelia","psychedelic,  hypnotic,  abstract,  anxious,  male vocals,  ominous,  cryptic,  rhythmic",,"['Look No Further', 'X-ALT', 'Watch You, Watch Me', 'Baseline', 'After the Fall', 'Control', 'Make It Real', 'Daydream', 'Peace and Love', 'Moonbeams', 'Materials']","['#7b7f80', '#b4b0a4', '#8b942b', '#7a7a83']",425
0,Indigo,Wild Nothing,31 August 2018,3.27,"Dream Pop, Indie Pop
Sophisti-Pop, Synthpop, Jangle Pop, New Romantic","male vocals,  love,  lush,  melodic,  ethereal",,"['Letting Go', 'Oscillation', 'Partners in Motion', 'Wheel of Misfortune', 'Shallow Water', 'Through Windows', 'The Closest Thing to Living', 'Dollhouse', 'Canyon on Fire', 'Flawed Translation', 'Bend']","['#c4b4a0', '#858786', '#294b54', '#a3a195', '#a8a78b']",7
0,Queen,Nicki Minaj,17 August 2018,2.44,"Pop Rap, East Coast Hip Hop
Trap, Contemporary R&B, Hardcore Hip Hop","female vocals,  vulgar,  boastful,  sexual,  sampling,  rhythmic,  urban,  playful,  aggressive,  eclectic,  warm,  drugs","English, Spanish","['Ganja Burns', 'Majesty', 'Barbie Dreams', 'Rich Sex', 'Hard White', 'Bed', 'Thought I Knew You', 'Run & Hide', 'Chun Swae', 'Chun-Li', 'LLC', 'Good Form', 'Nip Tuck', '2 Lit 2 Late Interlude', 'Come See About Me', 'Sir', 'Miami', 'Coco Chanel', 'Inspirations Outro']","['#c43306', '#8e807d', '#624024', '#d83d04']",2408
0,Addendum,John Maus,18 May 2018,3.17,"Hypnagogic Pop, Synthpop
Minimal Synth, Coldwave","male vocals,  deadpan,  atmospheric,  ethereal,  cold,  hypnotic,  rhythmic,  surreal,  psychedelic,  lethargic",English,"['Outer Space', 'Dumpster Baby', 'Episode', 'Drinking Song', 'Figured It Out', 'Middle Ages', 'Mind the Droves', 'Privacy', 'Running Man', 'Second Death', '1987', 'I Want to Live']","['#77a8d1', '#4184c8', '#c39ea5', '#cacac4', '#526563', '#8b8f9b', '#3176bb']",1254
0,Let Me Give You One Last Kiss / Hold On to Your Heart,Bernadine Read,1956,,,,English,"['Let Me Give You One Last Kiss', 'Hold On to Your Heart']","['#818286', '#b7b6bc', '#bcc0c9', '#caccc9', '#5e6e7b']",
0,Lost Friends,Middle Kids,4 May 2018,3.32,"Indie Rock
Indie Pop, Big Music","female vocals,  melodic",English,"['Bought It', 'Mistake', 'Edge of Town', 'Maryland', 'On My Knees', ""Don't Be Hiding"", 'Hole', 'Please', 'Lost Friends', 'Never Start', 'Tell Me Something', ""So Long, Farewell, I'm Gone""]","['#c4cbba', '#574263', '#646458', '#a09897', '#543b59']",233
0,Pray for the Wicked,Panic! at the Disco,22 June 2018,1.88,"Electropop
Dance-Pop, Pop Rock, Big Band","male vocals,  alcohol,  party,  playful,  hedonistic,  boastful,  uplifting,  energetic,  melodic,  rhythmic",English,"['(Fuck a) Silver Lining', 'Say Amen (Saturday Night)', 'Hey Look Ma, I Made It', 'High Hopes', 'Roaring 20s', ""Dancing's Not a Crime"", 'One of the Drunks', 'The Overpass', 'King of the Clouds', 'Old Fashioned', 'Dying in LA']","['#a5a396', '#a2a0a4', '#808483', '#4e5253', '#b8b9b4']",2759
0,Semicircle,The Go! Team,19 January 2018,3.19,"Indie Pop
Psychedelic Pop, Twee Pop, Alternative Dance, Pop Rap, Marching Band, British Brass Band, Art Pop","happy,  female vocals,  energetic,  playful,  melodic,  optimistic,  uplifting,  rhythmic,  quirky,  lo-fi,  sampling,  party,  summer,  passionate,  triumphant,  dense,  eclectic,  boastful",English,"['Mayday', 'Chain Link Fence', 'Semicircle Song', 'Hey!', 'The Answer’s No - Now What’s the Question?', ""Chico's Radical Decade"", 'All the Way Live', ""If There's One Thing You Should Know"", 'Tangerine / Satsuma / Clementine', ""She's Got Guns"", 'Plans are Like a Dream U Organise', 'Getting Back Up']","['#b6adae', '#755040', '#b0b4b0', '#727266', '#467c98', '#a6a797', '#847a7a', '#6496b1']",786
0,Masana Temples,Kikagaku Moyo,5 October 2018,3.55,"Psychedelic Rock
Krautrock, Raga Rock, Psychedelic Folk","mellow,  psychedelic,  warm,  peaceful,  summer,  playful,  atmospheric,  male vocals,  dissonant,  hypnotic",Japanese,"['Entrance', 'Dripping Sun', 'Nazo Nazo', 'Fluffy kosmisch', 'Majupose', 'Nana', 'Orange Peel', 'Amayadori', 'Gatherings', 'Blanket Song']","['#cccbcc', '#6a6f69', '#a23d21', '#1764b6', '#d7b5ab', '#d39566', '#97a266', '#66b2a5', '#fd3c73', '#a8cfce']",1943
0,Thank You for Today,Death Cab for Cutie,17 August 2018,2.91,"Indie Pop, Indie Rock
Indietronica, Art Pop","male vocals,  longing,  poetic,  mellow,  sentimental,  melodic,  passionate,  introspective,  bittersweet",English,"['I Dreamt We Spoke Again', 'Summer Years', 'Gold Rush', 'Your Hurricane', 'When We Drive', 'Autumn Love', 'Northern Lights', 'You Moved Away', 'Near / Far', '60 & Punk']","['#374a5b', '#a7d6dc', '#b8c2c0', '#2cb0b5']",1239
0,Culture II,Migos,26 January 2018,1.92,"Trap, Southern Hip Hop
Pop Rap","party,  hedonistic,  drugs,  boastful,  sexual,  repetitive,  male vocals,  urban,  rhythmic,  playful,  violence",English,"['Higher We Go (Intro)', 'Supastars', 'Narcos', 'BBO (Bad Bitches Only)', 'Auto Pilot', 'Walk It Talk It', 'Emoji a Chain', 'CC', 'Stir Fry', 'Too Much Jewelry', 'Gang Gang', 'White Sand', 'Crown the Kings', 'Flooded', 'Beast', 'Open It Up', 'MotorSport', ""Movin' Too Fast"", 'Work Hard', 'Notice Me', 'Too Playa', 'Made Men', 'Top Down on da Nawf', 'Culture National Anthem (Outro)']","['#c0474c', '#b7a4a0', '#8b8a88', '#53484c']",4383
0,Cullen Bay,The Tannahill Weavers,1990,3.48,Scottish Folk Music,,,"[""The Standard on the Braes o' Mar / The Haughs o' Cromdale"", ""The Fiddler / The Fiddler's Jig / Jenny Dang the Weaver / The Reel of Tulloch"", 'Joy of My Heart', 'Aikendrum', ""Samuel the Weaver / The Panda / Thunderhead / The Cannongate Twitch / Allan MacDonald's Reel"", 'Kintail', ""A Night Visitor's Song"", ""Cullen Bay / Dalnahassaig / S'lonadh Ruid a Chunnaic Mi / Alick C. McGregor"", 'Braw Burn the Bridges']","['#b5ab9c', '#e6ae95', '#ada044', '#d27d76']",15
0,The House,Porches,19 January 2018,2.78,"Synthpop
Electropop, Sophisti-Pop, Alternative R&B, Indietronica, Bedroom Pop","aquatic,  longing,  male vocals,  lonely,  rhythmic,  love,  atmospheric,  bittersweet,  melancholic,  sentimental,  sensual,  melodic,  anxious,  romantic,  warm,  lush,  cold,  summer","English, Norwegian","['Leave the House', 'Find Me', 'Understanding', 'Now the Water', 'Country', 'By My Side', 'Åkeren', 'Anymore', 'Wobble', 'Goodbye', 'Swimmer', 'W Longing', 'Ono', 'Anything U Want']","['#cbcbc9', '#4f8f9b', '#96917d', '#366171', '#70a3b6', '#ddc69a']",1015
0,Cry Pretty,Carrie Underwood,11 April 2018,3.36,"Country Pop, Pop Rock","anxious,  female vocals,  passionate",English,['Cry Pretty'],"['#ae92ab', '#b7b4bf', '#523867', '#8e7e99', '#654b68', '#806c87', '#b0a6bf', '#a49aaa', '#c7a5c6']",43
0,Warzone,Yoko Ono,24 July 2018,1.52,"Darkwave, Experimental
Spoken Word, Sound Collage, Art Pop, Post-Industrial","female vocals,  war,  anxious,  protest,  dark,  sombre,  pessimistic,  ominous,  violence,  apocalyptic,  death",English,['Warzone'],"['#cccccc', '#5f5f5f', '#8e8e8e', '#989898', '#9b9b9b', '#9f9f9f']",93
0,When It Comes to Love / Yes I'll Be Your Girl,Jamie Horton,1961,,"Pop, Teen Pop",,,"['When It Comes to Love', ""Yes I'll Be Your Girl""]",[],
0,Darkness Rains,Death Valley Girls,5 October 2018,3.35,"Garage Rock
Psychedelic Rock",female vocals,,"['More Dead', '(One Less Thing) Before I Die', ""Disaster (Is What We're After)"", 'Unzip Your Forehead', 'Wear Black', 'Abre Camino', 'Born Again and Again', 'Street Justice', 'Occupation: Ghost Writer', 'TV in Jail on Mars']","['#969590', '#aeada8', '#c7c7c7', '#625857', '#958989', '#9b9699', '#c0bbb8']",88
0,Sleepwalkers,Brian Fallon,9 February 2018,3.35,"Singer-Songwriter, Heartland Rock
Pop Rock, Americana",male vocals,,"[""If Your Prayers Don't Get to Heaven"", 'Forget Me Not', 'Come Wander With Me', 'Etta James', ""Her Majesty's Service"", 'Proof of Life', 'Little Nightmares', 'Sleepwalkers', 'My Name Is the Night (Color Me Black)', 'Neptune', 'Watson', 'See You on the Other Side']","['#967e7c', '#862d0f', '#c8cbca', '#d42900']",6
0,White Is Relic / Irrealis Mood,of Montreal,9 March 2018,3.19,"Synthpop, Neo-Psychedelia, Art Pop, Progressive Pop
Electropop, Indietronica, Dance-Pop, Psychedelic Pop, Synth Funk","sexual,  manic,  psychedelic,  energetic,  progressive,  sensual,  lush,  political,  male vocals,  eclectic,  rhythmic,  breakup,  anxious,  complex,  cold,  androgynous vocals,  dark,  quirky,  love",English,"['Soft Music / Juno Portraits of the Jovian Sky', 'Paranoiac Intervals / Body Dysmorphia', 'Writing the Circles / Orgone Tropics', 'Plateau Phase / No Careerism No Corruption', 'Sophie Calle Private Game / Every Person Is a Pussy, Every Pussy Is a Star!', 'If You Talk to Symbol / Hostility Voyeur']","['#7a7a7a', '#685da1', '#5a8ebd', '#bd3c65']",1204
