"id","Metacritic_Score","Rank","Album_Name","Singer","Release_Date","Description","name","popularity","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
2000,84,72,"Hold the Girl","Rina Sawayama","2022-09-16","The second full-length studio release for Rina Sawayama features production from Marcus Andersson, Clarence Clarity, Paul Epworth, and Stuart Price.","Imagining",59,0.0203,0.642,0.934,1.7e-05,9,0.138,-4.726,0,0.0821,131.043,4,0.463
2000,84,72,"Hold the Girl","Rina Sawayama","2022-09-16","The second full-length studio release for Rina Sawayama features production from Marcus Andersson, Clarence Clarity, Paul Epworth, and Stuart Price.","Catch Me In The Air",57,0.00477,0.518,0.792,1.85e-05,9,0.296,-3.915,1,0.0349,122.042,4,0.202
2000,84,72,"Hold the Girl","Rina Sawayama","2022-09-16","The second full-length studio release for Rina Sawayama features production from Marcus Andersson, Clarence Clarity, Paul Epworth, and Stuart Price.","Hurricanes",56,0.000566,0.456,0.942,0,10,0.461,-2.613,1,0.0822,131.98,4,0.207
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","After Midnight",66,0.00245,0.618,0.811,0.199,11,0.0779,-6.654,1,0.0322,100.01,4,0.779
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","The Only One",55,0.00727,0.618,0.799,0.000123,5,0.304,-6.546,1,0.036,119.029,4,0.426
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","Tonight (feat. Ezra Koenig)",60,0.0547,0.671,0.736,0.00381,8,0.111,-6.705,1,0.0344,141.967,4,0.89
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","Identical",53,0.000154,0.625,0.803,0.689,2,0.115,-7.151,1,0.0382,128.008,4,0.663
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","Winter Solstice",59,0.117,0.45,0.48,0.0658,4,0.11,-11.14,1,0.164,99.939,4,0.352
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","My Elixir",53,0.0177,0.735,0.609,0.534,0,0.104,-6.388,1,0.0359,118.99,4,0.786
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","All Eyes on Me",53,0.0221,0.675,0.713,0.00125,8,0.153,-7.058,0,0.0373,115.964,4,0.765
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","Alpha Zulu",58,0.0535,0.724,0.7,0.108,1,0.0851,-6.571,0,0.043,126.045,4,0.935
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","Artefact",58,0.00784,0.705,0.636,9.16e-05,6,0.221,-5.734,1,0.0274,112.025,4,0.63
2001,84,73,"Alpha Zulu","Phoenix","2022-11-04","The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.","Season 2",54,0.0154,0.737,0.619,0.115,0,0.137,-6.797,1,0.0337,112.999,4,0.89
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","Midnight Legend",39,0.00406,0.644,0.714,0.00167,10,0.0637,-5.134,0,0.0299,119.912,4,0.356
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","My Displeasure",33,7.73e-05,0.472,0.964,0.926,10,0.392,-3.923,0,0.0799,97.983,4,0.146
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","Interlude",31,0.71,0.541,0.493,0.924,5,0.108,-9.098,1,0.05,75.018,4,0.0695
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","LA Blues",33,0.000595,0.546,0.757,0.0372,10,0.553,-5.972,0,0.0444,124.89,4,0.359
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","Foul",37,7e-04,0.437,0.996,0.0115,11,0.512,-3.307,0,0.372,154.914,3,0.211
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","Cherry Blue Intention",44,0.000267,0.468,0.984,0.0123,5,0.136,-4.083,0,0.0884,138.886,4,0.497
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","Kurdish Radio",34,0.000908,0.62,0.603,0.0154,1,0.0987,-6.388,1,0.0693,129.962,4,0.156
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","Impulse Control",32,4.29e-05,0.288,0.996,0.933,9,0.121,-4.05,1,0.263,175.198,4,0.0984
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","Concerning Peace",32,1.15e-05,0.395,0.982,0.963,0,0.123,-4.31,1,0.0875,84.923,4,0.502
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","(Herman’s) House",41,0.000101,0.608,0.954,0.0977,7,0.0867,-4.63,1,0.0471,122.934,4,0.574
2002,84,74,"Endure","Special Interest","2022-11-04","The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.","Love Scene",35,0.00224,0.516,0.932,0.0174,7,0.273,-5.825,1,0.162,139.949,4,0.272
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Life Goes On (feat. Sampa the Great)",39,0.00473,0.513,0.837,0.0101,1,0.365,-8.124,1,0.377,187.135,3,0.598
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Welcome To My World",32,0.0124,0.827,0.644,0.723,10,0.118,-9.576,0,0.0988,104.957,4,0.778
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Live Strong",26,0.37,0.598,0.416,0.864,5,0.0728,-8.216,0,0.0557,101.996,4,0.451
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Never the Same Again",25,0.159,0.313,0.705,0.786,7,0.154,-10.263,0,0.0697,70.707,4,0.134
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Words by Steve",22,0.956,0.67,0.369,8.38e-06,1,0.229,-17.22,1,0.933,95.026,3,0.534
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Smile",27,0.0123,0.699,0.565,0.764,7,0.185,-9.177,1,0.0391,95.032,4,0.761
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Belonging",23,0.00372,0.407,0.707,0.77,2,0.0984,-10.063,1,0.0352,84.836,4,0.676
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Words by TJ",20,0.55,0.836,0.252,0,7,0.504,-20.774,1,0.896,33.091,4,0.767
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Siesta (feat. Emeli Sandé)",29,0.325,0.596,0.497,0.000787,2,0.352,-11.414,0,0.0713,124.005,4,0.633
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Togetherness",30,0.00255,0.677,0.486,0.687,0,0.157,-9.121,0,0.0864,97.939,4,0.514
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Ego Killah",32,0.00441,0.807,0.588,0.819,10,0.0889,-10.113,0,0.0495,132.069,4,0.74
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Victory Dance",34,0.00145,0.663,0.754,0.859,4,0.0544,-10.077,0,0.0584,138.032,4,0.499
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","No Confusion (feat. Kojey Radical)",35,0.0369,0.834,0.761,0.0775,1,0.125,-9.158,1,0.108,115.38,4,0.937
2003,84,75,"Where I'm Meant to Be","Ezra Collective","2022-11-04","The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.","Love In Outer Space (feat. Nao)",27,0.302,0.431,0.5,0.544,1,0.14,-8.629,1,0.037,94.967,4,0.214
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","Ndjehene Direne",15,0.122,0.634,0.665,0.292,7,0.202,-10.418,1,0.2,80.765,3,0.678
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","Ngala Kaourene",20,0.236,0.428,0.799,0.194,2,0.0568,-8.926,1,0.0605,149.481,3,0.539
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","Adou",17,0.589,0.45,0.663,0.00483,0,0.109,-7.01,0,0.0888,98.55,4,0.699
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","L'Âme",21,0.613,0.484,0.574,0.931,2,0.382,-11.397,1,0.0882,158.56,4,0.449
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","Flany Konare",38,0.398,0.478,0.62,0.135,11,0.337,-8.8,0,0.0442,102.647,5,0.617
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","Lahidou",20,0.858,0.49,0.545,0.0398,9,0.33,-10.21,1,0.105,80.764,3,0.325
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","Be Together",22,0.361,0.526,0.812,0.238,5,0.25,-9.602,0,0.041,102.877,4,0.595
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","Gabou Ni Tie",23,0.407,0.384,0.802,0.344,1,0.117,-9.143,1,0.0955,52.468,4,0.668
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","Les Racines",33,0.666,0.601,0.501,0.89,10,0.141,-11.541,0,0.0436,79.028,4,0.336
2004,84,76,"Les Racines","Vieux Farka Touré","2022-06-10","The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.","Tinnondirene",21,0.69,0.664,0.692,0.709,8,0.093,-8.166,1,0.0401,100.604,5,0.621
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","Rivers Of Mercy",43,0.679,0.314,0.56,0.000534,5,0.382,-8.993,0,0.0337,76.546,4,0.446
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","My Demons",45,0.0295,0.575,0.884,2.85e-06,11,0.0982,-4.489,1,0.0351,121.98,4,0.571
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","Stay",37,0.731,0.445,0.556,0.000229,0,0.0944,-8.553,1,0.0343,107.982,4,0.118
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","The Tipping Point",49,0.0397,0.557,0.89,0.114,4,0.172,-7.552,0,0.0605,151.989,3,0.412
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","Please Be Happy",38,0.69,0.311,0.281,0.00053,2,0.0934,-10.483,0,0.0311,58.245,4,0.223
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","Break The Man",44,0.143,0.609,0.854,0,9,0.118,-6.012,1,0.0414,120.011,4,0.538
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","Long, Long, Long Time",44,0.0476,0.355,0.561,0.00139,0,0.0859,-7.863,1,0.035,159.893,4,0.206
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","No Small Thing",43,0.00275,0.357,0.554,0.248,0,0.181,-6.125,1,0.0295,187.829,3,0.223
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","Master Plan",41,0.0165,0.455,0.714,0.00369,0,0.107,-6.104,1,0.0289,155.971,4,0.572
2005,83,77,"The Tipping Point","Tears for Fears","2022-02-25","British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.","End Of Night",45,0.00034,0.482,0.748,8.63e-05,1,0.0761,-4.51,1,0.0337,117.965,4,0.548
2006,83,78,"Everything Was Beautiful","Spiritualized","2022-04-22","The ninth full-length studio release for J Spaceman's space rock band Spiritualized was recorded at 11 different studios.","I'm Coming Home Again",21,0.219,0.445,0.673,0.00475,11,0.209,-7.106,0,0.0343,121,4,0.226
2006,83,78,"Everything Was Beautiful","Spiritualized","2022-04-22","The ninth full-length studio release for J Spaceman's space rock band Spiritualized was recorded at 11 different studios.","The A Song (Laid In Your Arms)",22,0.0728,0.158,0.912,0.453,2,0.252,-4.372,1,0.0614,107.991,3,0.141
2006,83,78,"Everything Was Beautiful","Spiritualized","2022-04-22","The ninth full-length studio release for J Spaceman's space rock band Spiritualized was recorded at 11 different studios.","Let It Bleed (For Iggy)",23,0.436,0.348,0.398,0.0413,9,0.281,-6.554,1,0.0297,116.693,3,0.233
2006,83,78,"Everything Was Beautiful","Spiritualized","2022-04-22","The ninth full-length studio release for J Spaceman's space rock band Spiritualized was recorded at 11 different studios.","The Mainline Song",25,0.152,0.409,0.874,0.458,5,0.175,-5.94,1,0.0383,123.976,4,0.234
2006,83,78,"Everything Was Beautiful","Spiritualized","2022-04-22","The ninth full-length studio release for J Spaceman's space rock band Spiritualized was recorded at 11 different studios.","Always Together With You",33,0.839,0.377,0.439,0.706,2,0.362,-7.403,1,0.0332,94.975,4,0.178
2006,83,78,"Everything Was Beautiful","Spiritualized","2022-04-22","The ninth full-length studio release for J Spaceman's space rock band Spiritualized was recorded at 11 different studios.","Best Thing You Never Had (The D Song)",28,0.0946,0.361,0.718,0.217,7,0.161,-6.562,1,0.0415,150.029,4,0.177
2006,83,78,"Everything Was Beautiful","Spiritualized","2022-04-22","The ninth full-length studio release for J Spaceman's space rock band Spiritualized was recorded at 11 different studios.","Crazy",25,0.843,0.473,0.239,0.0523,3,0.197,-11.53,1,0.0281,109.881,3,0.291
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","Whatever, Mortal",19,0.563,0.384,0.64,0.916,11,0.0926,-7.194,1,0.0605,88.605,4,0.427
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","So There",17,0.927,0.387,0.225,0.72,7,0.112,-12.094,1,0.0348,91.326,3,0.15
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","A Major Minor Drag",17,0.722,0.308,0.249,0.496,0,0.185,-12.998,1,0.0355,119.722,4,0.164
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","Daisy",21,0.965,0.476,0.0694,0.544,7,0.189,-16.237,1,0.065,101.842,3,0.185
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","Every Child Begins the World Again",16,0.891,0.459,0.163,0.421,0,0.179,-14.5,1,0.0626,68.672,4,0.0947
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","Dylan at the Mousetrap",16,0.984,0.258,0.362,0.899,0,0.135,-9.953,1,0.0297,132.185,3,0.164
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","That's Music",15,0.803,0.123,0.273,0.908,2,0.139,-13.776,0,0.0362,71.714,4,0.108
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","Police Dog Blues",20,0.255,0.38,0.638,0.691,4,0.101,-6.252,0,0.0745,148.196,4,0.296
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","His Song Is Sung",22,0.73,0.326,0.365,0.0698,0,0.113,-11.671,1,0.0484,83.831,4,0.0694
2007,83,79,"The Bible","Lambchop","2022-09-30","The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.","Little Black Boxes",23,0.494,0.764,0.724,0.71,4,0.0899,-7.012,0,0.224,109.992,4,0.602
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Four Chords",37,0.603,0.42,0.245,7.33e-05,0,0.23,-6.893,1,0.0363,121.774,3,0.436
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Robot Writes A Love Song",42,0.0066,0.516,0.952,5.99e-06,1,0.0896,-3.675,1,0.0659,112.995,4,0.388
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Four Chords Pt. II: Five Chords",1,0.883,0.543,0.191,0,6,0.467,-11.991,1,0.0978,95.33,5,0.681
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Grim Reaping",32,0.00107,0.188,0.988,0.00341,2,0.174,-1.678,0,0.103,180.061,3,0.0669
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Totally Fine",45,0.000336,0.315,0.941,1.96e-05,6,0.468,-2.602,1,0.0705,150.07,4,0.226
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Waiting",40,0.00346,0.282,0.979,1.31e-06,9,0.318,-2.698,1,0.117,178.116,4,0.335
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","PUPTHEBAND Inc. Is Filing For Bankruptcy",34,0.000205,0.305,0.97,0.00305,9,0.307,-1.537,1,0.148,166.022,4,0.584
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Habits",35,0.000814,0.246,0.791,0,3,0.113,-3.583,1,0.0888,133.537,3,0.301
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Relentless",38,0.0241,0.283,0.949,0.00408,1,0.102,-2.61,1,0.0677,159.972,4,0.141
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Cutting Off The Corners",33,0.0305,0.333,0.69,0.000651,7,0.12,-4.323,1,0.0391,172.145,4,0.134
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Four Chords Pt. III: Diminishing Returns",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,83,80,"The Unraveling of Puptheband","PUP","2022-04-01","The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.","Matilda",43,0.0018,0.336,0.913,0.000424,1,0.134,-3.336,1,0.0602,149.969,4,0.305
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Mystery Binds",31,0.354,0.76,0.625,0.741,1,0.107,-9.744,0,0.0316,124.038,4,0.625
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","The Universe",34,0.8,0.625,0.263,0.189,5,0.107,-10.507,1,0.032,105.925,4,0.138
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Tonight's the Day",35,0.437,0.597,0.426,0.0429,5,0.133,-9.788,1,0.0288,85.307,4,0.614
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Hints",40,0.442,0.696,0.641,8e-04,9,0.102,-8.21,1,0.0365,126.933,4,0.576
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","I Am My Mother",42,0.197,0.347,0.525,0.000102,5,0.117,-8.808,1,0.0278,84.446,3,0.332
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Bird Without a Tail / Base of My Skull",37,0.41,0.317,0.753,0.838,6,0.0752,-9.087,1,0.0321,158.012,4,0.403
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Tired of Taking It Out On You",41,0.245,0.6,0.717,0.00193,6,0.105,-8.262,1,0.0293,114.683,4,0.646
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Hearts Hard to Find",36,0.172,0.665,0.687,0.0478,9,0.116,-6.453,1,0.0244,110.074,4,0.533
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Country Song Upside-down",32,0.104,0.519,0.497,0.186,2,0.143,-9.066,1,0.0297,151.819,4,0.456
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","The Empty Condor",36,0.421,0.488,0.332,0.407,2,0.315,-10.827,1,0.0253,77.139,4,0.201
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Cruel Country",42,0.111,0.706,0.637,0.0349,5,0.34,-7.552,1,0.0246,111.924,4,0.644
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Falling Apart (Right Now)",44,0.161,0.549,0.923,0.000701,5,0.312,-6.555,1,0.108,153.313,4,0.725
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","A Lifetime to Find",33,0.0183,0.593,0.805,0.00042,5,0.0979,-6.245,1,0.0366,107.895,4,0.702
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Ambulance",38,0.776,0.527,0.272,4.41e-05,3,0.318,-14.693,1,0.0393,115.194,4,0.499
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Many Worlds",34,0.262,0.359,0.412,0.775,2,0.0954,-9.563,1,0.0265,141.275,4,0.193
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Sad Kind of Way",31,0.397,0.568,0.609,0.184,11,0.115,-10.467,1,0.034,80.374,4,0.688
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","Story to Tell",33,0.307,0.629,0.56,4.94e-05,9,0.123,-6.296,1,0.0272,72.674,4,0.258
2009,83,81,"Cruel Country","Wilco","2022-05-27","The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.","All Across the World",36,0.297,0.795,0.64,0.752,5,0.109,-8.592,1,0.0284,118.031,4,0.818
